
8837,132153,Buzzard (2014) ,"Paranoia forces small-time scam artist Marty to flee his hometown and hide out in a dangerous Detroit. With nothing but a pocket full of bogus checks, his Power Glove, and a bad temper, the horror metal slacker lashes out.",JoelPotrykus,JoshuaBurge,JoelPotrykus,TeriAnnNelson
8838,132157,Paul Blart: Mall Cop 2 (2015) ,"After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Las Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers.",AndyFickman,KevinJames,RainiRodriguez,EduardoVerástegui
8839,132333,Seve: The Movie (2014) ,"Despite being blocked at almost every turn in pursuit of the sport he loved, Seve Ballesteros fought against adversity to become the most spectacular and charismatic golfer to ever play the game.",John-PaulDavidson,JoséLuisGutiérrez,JoséNavar,TigerWoods
8840,132335,Breathe (2014) ,"Charlie is an average French suburban teenager, but when she becomes fast friends with Sarah, the rebellious new girl at school, she discovers there's nothing average about how she feels.",MélanieLaurent,JoséphineJapy,LoudeLaâge,IsabelleCarré
8841,132362,Kidô keisatsu patorebâ: The Movie 2 (1993) ,"When a terrorist attack is blamed on the Air Force, Special Vehicle Unit 2 gets caught in the middle of a growing political conflict.",MamoruOshii,MînaTominaga,BrionyGlassco,JulieAnnTaylor
8842,132422,Da Sweet Blood of Jesus (2014) ,"Dr. Hess Green becomes cursed by a mysterious ancient African artifact and is overwhelmed with a newfound thirst for blood. He however is not a vampire. Soon after his transformation he ...
                    See full summary »",SpikeLee,StephenTyroneWilliams,ZaraahAbrahams,RamiMalek
8843,132424,The Longest Ride (2015) ,"The lives of a young couple intertwine with a much older man, as he reflects back on a past love.",GeorgeTillmanJr.,ScottEastwood,BrittRobertson,AlanAlda
8844,132454,Girltrash: All Night Long (2014) ,"The story of five girls and one epic night. The girls will find love, lust, girl-fights, rock and roll, and a whole lot of stoned sorority girls.",AlexandraKondracke,LisaRieffel,ErinKelly,MichelleLombardo
8845,132462,Sword of Vengeance (2015) ,Vengeance is the driving force behind a shadow walker's return to Norman conquered Saxon lands after the Battle of Hastings and a brutal repression of it's people by a cruel lord.,JimWeedon,StanleyWeber,AnnabelleWallis,KarelRoden
8846,132488,Lovesick (2014) ,"The story of Charlie Darby, who has everything going for him: a great job, friends, family, the whole package. The one thing Charlie doesn't have is love, because every time he gets close, he goes clinically insane. When he meets the perfect girl, Charlie must overcome his psychosis to claim his chance at true love.",LukeMatheny,MattLeBlanc,AliLarter,AdamRodriguez
8847,132496,Danny Collins (2015) ,An aging rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,DanFogelman,AlPacino,AnnetteBening,JenniferGarner
8848,132584,The Even Stevens Movie (2003) ,"The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the ...
                    See full summary »",SeanMcNamara,ShiaLaBeouf,ChristyCarlsonRomano,DonnaPescow
8849,132618,Kite (2014) ,"After her cop father is killed, a young woman tracks the murderer down with the help of his ex-partner.",RalphZiman,IndiaEisley,JacoMuller,AnnabelLinder
8850,132660,Man Up (2015) ,"A single woman takes the place of a stranger's blind date, which leads to her finding the perfect boyfriend.",BenPalmer,LakeBell,RoryKinnear,KenStott
8851,132796,San Andreas (2015) ,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",BradPeyton,DwayneJohnson,CarlaGugino,AlexandraDaddario
8852,132800,Welcome to Me (2014) ,"When Alice Klieg wins the Mega-Millions lottery, she immediately quits her psychiatric meds and buys her own talk show.",ShiraPiven,KristenWiig,JamesMarsden,LindaCardellini
8853,132888,Comedy Central Roast of James Franco (2013) ,It's James Franco's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast.,JoelGallen,JamesFranco,SethRogen,JeffreyRoss
8854,133115,We Could Be King (2014) ,"Germantown and Martin Luther King High Schools were bitter rivals for over 40 years. This past year, a budget crisis caused Philadelphia to lay off over 4000 employees and close two dozen ...
                    See full summary »",JuddEhrlich,DontaeAngus,EdDunn,SalvatoreHenderson
8855,133195,Hitman: Agent 47 (2015) ,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,AleksanderBach,RupertFriend,HannahWare,ZacharyQuinto
8856,133217,Ch/B (2014) ,"Nurick and Yaroslav are trying to robe a crime boss. Unfortunately, Nurick dies but returns to the world with a mission: to be the guardian angel of Yaroslav.",EvgeniyShelyakin,AlekseyChadov,MerabNinidze,SergeyMakovetskiy
8857,133281,Ricki and the Flash (2015) ,"A musician who gave up everything for her dream of rock-and-roll stardom returns home, looking to make things right with her family.",JonathanDemme,MerylStreep,KevinKline,MamieGummer
8858,133365,Partisan (2015) ,"Alexander, a boy who has been raised in a sequestered commune, finds that his increasing unwillingness to fall in line puts him on a collision course with Gregori, the society's charismatic and domineering leader.",ArielKleiman,VincentCassel,JeremyChabriel,FlorenceMezzara
8859,133377,Infini (2015) ,"An elite 'search and rescue' team transport onto an off-world mining-facility to rescue Whit Carmichael, the lone survivor of a biological outbreak.",ShaneAbbess,DanielMacPherson,GraceHuang,LukeHemsworth
8860,133419,Pitch Perfect 2 (2015) ,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.",ElizabethBanks,AnnaKendrick,RebelWilson,HaileeSteinfeld
8861,133545,Just Before I Go (2014) ,"On the verge of giving up on life, a guy travels to his hometown to make amends.",CourteneyCox,SeannWilliamScott,OliviaThirlby,GarretDillahunt
8862,133645,Carol (2015) ,An aspiring photographer develops an intimate relationship with an older woman in 1950s New York.,ToddHaynes,CateBlanchett,RooneyMara,SarahPaulson
8863,133712,Office Romance (1977) ,"The life of entire statistical bureau becomes crazy when an ordinary worker, a shy man, falls in love with a boss, a strict woman.",EldarRyazanov,AlisaFreyndlikh,AndreyMyagkov,SvetlanaNemolyaeva
8864,133716,Samogonshchiki (1962) ,"In a small log cabin in the forest, three friends - Coward, Dunce and Experienced - make moonshine for sale. Things are going well. After working, friends try an alcohol-containing product ...
                    See full summary »",LeonidGaidai,EvgeniyMorgunov,GeorgiyVitsin,YuriyNikulin
8865,133771,The Lobster (2015) ,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.",YorgosLanthimos,ColinFarrell,RachelWeisz,JessicaBarden
8866,133780,Gueros (2014) ,"Tomas is too much for his lone mother so she sends him to live with his older brother Federico, aka Sombra, in Mexico City.",AlonsoRuizpalacios,TenochHuerta,SebastiánAguirre,IlseSalas
8867,133782,Maggie (2015) ,"A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side.",HenryHobson,ArnoldSchwarzenegger,AbigailBreslin,JoelyRichardson
8868,133798,Hot Pursuit (2015) ,An uptight and by-the-book cop tries to protect the outgoing widow of a drug boss as they race through Texas pursued by crooked cops and murderous gunmen.,AnneFletcher,ReeseWitherspoon,SofíaVergara,MatthewDelNegro
8869,133802,Slow West (2015) ,"A young Scottish man travels across America in pursuit of the woman he loves, attracting the attention of an outlaw who is willing to serve as a guide.",JohnMaclean,KodiSmit-McPhee,CarenPistorius,AorerePaki
8870,133832,The Green Inferno (2013) ,"A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.",EliRoth,LorenzaIzzo,ArielLevy,AaronBurns
8871,133867,Barely Lethal (2015) ,"A teenage special ops agent coveting a ""normal"" adolescence fakes her own death and enrolls in a suburban high school. She quickly learns that surviving the treacherous waters of high school is more challenging than international espionage.",KyleNewman,JaimeKing,SamuelL.Jackson,MadeleineStack
8872,133879,Don't Lose Your Head (1967) ,"The time of the French revolution, and Citizen Robespierre is beheading the French aristocracy. When word gets to England, two noblemen, Sir Rodney Ffing and Lord Darcy take it upon ...
                    See full summary »",GeraldThomas,SidneyJames,KennethWilliams,JimDale
8873,134004,What Love Is (2007) ,"When Tom comes home on Valentine's Day to a ""Dear John"" Letter from his girlfriend, he spends the rest of the night talking to his four best friends about woman, sex & love until five women show up and the battle of the sexes begins.",MarsCallahan,CubaGoodingJr.,MatthewLillard,SeanAstin
8874,134019,Havoc in Heaven (1963) ,"Sun Wukong, the King of the Monkeys, sets off on his first adventure to gain a worthy weapon. This earns the attention of the Jade Emperor of Heaven.",,Yue-FengQiu,Run-ShengFu,HansAlfredson
8875,134021,5 to 7 (2014) ,"An aspiring novelist enters into a relationship with a woman, though there's just one catch: She's married and the couple can only meet between the hours of 5 and 7 each evening.",VictorLevin,AntonYelchin,BéréniceMarlohe,OliviaThirlby
8876,134041,Afonya (1975) ,"A carefree plumber spends his days drinking and chasing women, but the emptiness of his life starts catching up to him.",GeorgiyDaneliya,LeonidKuravlyov,EvgeniyaSimonova,EvgeniyLeonov
8877,134095,Moya lyubov (2006) ,"In nineteenth-century Russia, a teenage boy in search of love is drawn to two very different women.",AleksandrPetrov,AleksandrPalamishev,AleksandraZhivova,EvgeniyaKryukova
8878,134109,Den radio (2008) ,"It's the day of radio in Russia. The radio station staff decides to invite famous bands, who will perform live. And something goes wrong!",DmitriyDyachenko,DianaArbenina,LeonidBarats,AleksandrDemidov
8879,134130,The Martian (2015) ,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",RidleyScott,MattDamon,JessicaChastain,KristenWiig
8880,134158,Return to Sender (2015) ,A nurse living in small town goes on a blind date with a man who is not the person he says he is.,FouadMikati,RosamundPike,ShilohFernandez,NickNolte
8881,134170,Kung Fury (2015) ,"In 1985, Kung Fury, the toughest martial artist cop in Miami, goes back in time to kill the worst criminal of all time - Kung Führer, a.k.a. Adolf Hitler.",DavidSandberg,DavidSandberg,JormaTaccone,StevenChew
8882,134184,Den vyborov (2007) ,Radio station gets the task to achieve an election victory for a mysterious client.,OlegFomin,LeonidBarats,RostislavKhait,AleksandrDemidov
8883,134214,Youth (2015) ,A retired orchestra conductor is on vacation with his daughter and his film director best friend in the Alps when he receives an invitation from Queen Elizabeth II to perform for Prince Philip's birthday.,PaoloSorrentino,MichaelCaine,HarveyKeitel,RachelWeisz
